cells_r0,cells_r10,cells_r100,cells_r14,cells_r2,cells_r25,cells_r5,cells_r50,claim_object_cells,family,group,map_id,name,nearest_hex,nominal_footprint_object_cells,object_id,player,representation,role,start_x,start_y
0,0,2,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 1,80,0,13,14,runtime,world_decor,653,272
0,0,1,0,0,0,0,1,1,border_stone,20p,sav_014,Border Stone 1,32,0,13,15,runtime,world_decor,666,683
0,0,1,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 1,90,0,13,16,runtime,world_decor,494,540
0,0,1,0,0,0,0,1,0,border_stone,20p,sav_014,Border Stone 1,38,0,13,17,runtime,world_decor,265,388
0,0,2,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 1,86,0,13,18,runtime,world_decor,429,667
0,0,1,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 1,78,0,13,19,runtime,world_decor,515,148
0,1,3,1,0,1,0,2,2,border_stone,20p,sav_014,Border Stone 1,6,0,13,20,runtime,world_decor,472,624
0,0,1,0,0,0,0,1,0,border_stone,20p,sav_014,Border Stone 2,44,0,14,1,runtime,world_decor,535,415
0,0,1,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 2,61,0,14,2,runtime,world_decor,679,415
0,0,2,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 2,73,0,14,3,runtime,world_decor,258,227
0,0,1,0,0,0,0,1,0,border_stone,20p,sav_014,Border Stone 2,39,0,14,4,runtime,world_decor,452,369
0,0,2,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 2,59,0,14,5,runtime,world_decor,420,89
0,0,0,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 2,130,0,14,6,runtime,world_decor,214,469
0,0,3,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 2,61,0,14,7,runtime,world_decor,409,536
0,0,2,0,0,0,0,1,1,border_stone,20p,sav_014,Border Stone 2,33,0,14,8,runtime,world_decor,591,196
0,0,0,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 2,137,0,14,9,runtime,world_decor,124,386
0,0,1,0,0,0,0,1,1,border_stone,20p,sav_014,Border Stone 2,38,0,14,10,runtime,world_decor,277,137
0,0,2,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 2,58,0,14,11,runtime,world_decor,190,545
0,0,1,0,0,0,0,1,0,border_stone,20p,sav_014,Border Stone 2,46,0,14,12,runtime,world_decor,93,171
0,0,2,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 2,85,0,14,13,runtime,world_decor,512,327
0,0,2,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 2,66,0,14,14,runtime,world_decor,653,272
0,0,2,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 2,54,0,14,15,runtime,world_decor,666,683
0,0,4,0,0,1,0,1,1,border_stone,20p,sav_014,Border Stone 2,25,0,14,16,runtime,world_decor,494,540
0,0,0,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 2,109,0,14,17,runtime,world_decor,265,388
0,0,2,0,0,0,0,1,0,border_stone,20p,sav_014,Border Stone 2,35,0,14,18,runtime,world_decor,429,667
0,0,5,0,0,0,0,2,0,border_stone,20p,sav_014,Border Stone 2,34,0,14,19,runtime,world_decor,515,148
0,0,2,0,0,0,0,1,1,border_stone,20p,sav_014,Border Stone 2,30,0,14,20,runtime,world_decor,472,624
0,0,4,0,0,1,0,2,1,border_stone,20p,sav_014,Border Stone 3,18,0,15,1,runtime,world_decor,535,415
0,1,4,1,0,1,1,2,1,border_stone,20p,sav_014,Border Stone 3,5,0,15,2,runtime,world_decor,679,415
0,0,0,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 3,101,0,15,3,runtime,world_decor,258,227
0,0,2,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 3,82,0,15,4,runtime,world_decor,452,369
0,0,0,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 3,105,0,15,5,runtime,world_decor,420,89
0,0,1,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 3,62,0,15,6,runtime,world_decor,214,469
0,0,2,0,0,1,0,1,1,border_stone,20p,sav_014,Border Stone 3,21,0,15,7,runtime,world_decor,409,536
0,0,6,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 3,53,0,15,8,runtime,world_decor,591,196
0,0,3,0,0,0,0,3,0,border_stone,20p,sav_014,Border Stone 3,33,0,15,9,runtime,world_decor,124,386
0,0,0,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 3,103,0,15,10,runtime,world_decor,277,137
0,0,3,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 3,57,0,15,11,runtime,world_decor,190,545
0,0,1,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 3,62,0,15,12,runtime,world_decor,93,171
0,0,3,0,0,1,0,1,1,border_stone,20p,sav_014,Border Stone 3,16,0,15,13,runtime,world_decor,512,327
0,0,4,0,0,0,0,1,0,border_stone,20p,sav_014,Border Stone 3,49,0,15,14,runtime,world_decor,653,272
0,0,3,0,0,1,0,2,1,border_stone,20p,sav_014,Border Stone 3,16,0,15,15,runtime,world_decor,666,683
0,0,2,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 3,67,0,15,16,runtime,world_decor,494,540
0,0,3,0,0,0,0,1,0,border_stone,20p,sav_014,Border Stone 3,46,0,15,17,runtime,world_decor,265,388
0,0,2,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 3,72,0,15,18,runtime,world_decor,429,667
0,0,3,0,0,1,0,1,1,border_stone,20p,sav_014,Border Stone 3,18,0,15,19,runtime,world_decor,515,148
0,0,1,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 3,56,0,15,20,runtime,world_decor,472,624
0,0,3,0,0,1,0,3,1,border_stone,20p,sav_014,Border Stone 4,17,0,16,1,runtime,world_decor,535,415
0,0,1,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 4,89,0,16,2,runtime,world_decor,679,415
0,0,1,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 4,82,0,16,3,runtime,world_decor,258,227
0,0,5,0,0,0,0,2,0,border_stone,20p,sav_014,Border Stone 4,43,0,16,4,runtime,world_decor,452,369
0,0,0,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 4,142,0,16,5,runtime,world_decor,420,89
0,0,1,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 4,82,0,16,6,runtime,world_decor,214,469
0,0,1,0,0,0,0,1,1,border_stone,20p,sav_014,Border Stone 4,29,0,16,7,runtime,world_decor,409,536
0,0,0,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 4,147,0,16,8,runtime,world_decor,591,196
0,0,1,0,0,1,0,1,1,border_stone,20p,sav_014,Border Stone 4,20,0,16,9,runtime,world_decor,124,386
0,0,3,0,0,0,0,2,0,border_stone,20p,sav_014,Border Stone 4,40,0,16,10,runtime,world_decor,277,137
0,0,2,0,0,2,0,2,2,border_stone,20p,sav_014,Border Stone 4,22,0,16,11,runtime,world_decor,190,545
0,0,0,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 4,171,0,16,12,runtime,world_decor,93,171
0,0,2,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 4,54,0,16,13,runtime,world_decor,512,327
0,0,1,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 4,85,0,16,14,runtime,world_decor,653,272
0,0,0,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 4,104,0,16,15,runtime,world_decor,666,683
0,0,3,0,0,0,0,1,0,border_stone,20p,sav_014,Border Stone 4,37,0,16,16,runtime,world_decor,494,540
0,0,2,0,0,0,0,1,0,border_stone,20p,sav_014,Border Stone 4,46,0,16,17,runtime,world_decor,265,388
0,0,2,0,0,0,0,1,1,border_stone,20p,sav_014,Border Stone 4,27,0,16,18,runtime,world_decor,429,667
0,0,0,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 4,208,0,16,19,runtime,world_decor,515,148
0,0,2,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 4,83,0,16,20,runtime,world_decor,472,624
0,0,2,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 5,85,0,17,1,runtime,world_decor,535,415
0,0,1,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 5,71,0,17,2,runtime,world_decor,679,415
0,0,3,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 5,52,0,17,3,runtime,world_decor,258,227
0,0,0,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 5,122,0,17,4,runtime,world_decor,452,369
0,0,2,0,0,0,0,1,0,border_stone,20p,sav_014,Border Stone 5,47,0,17,5,runtime,world_decor,420,89
0,0,2,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 5,54,0,17,6,runtime,world_decor,214,469
0,0,2,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 5,71,0,17,7,runtime,world_decor,409,536
0,0,1,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 5,82,0,17,8,runtime,world_decor,591,196
0,0,1,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 5,67,0,17,9,runtime,world_decor,124,386
0,0,2,0,0,0,0,2,1,border_stone,20p,sav_014,Border Stone 5,32,0,17,10,runtime,world_decor,277,137
0,0,1,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 5,69,0,17,11,runtime,world_decor,190,545
0,0,2,0,0,0,0,1,1,border_stone,20p,sav_014,Border Stone 5,26,0,17,12,runtime,world_decor,93,171
0,0,2,0,0,1,0,2,1,border_stone,20p,sav_014,Border Stone 5,21,0,17,13,runtime,world_decor,512,327
0,0,3,0,0,0,0,1,0,border_stone,20p,sav_014,Border Stone 5,42,0,17,14,runtime,world_decor,653,272
0,0,2,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 5,82,0,17,15,runtime,world_decor,666,683
0,0,1,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 5,69,0,17,16,runtime,world_decor,494,540
0,0,3,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 5,57,0,17,17,runtime,world_decor,265,388
0,0,1,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 5,57,0,17,18,runtime,world_decor,429,667
0,0,1,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 5,59,0,17,19,runtime,world_decor,515,148
0,0,3,0,0,0,0,2,1,border_stone,20p,sav_014,Border Stone 5,29,0,17,20,runtime,world_decor,472,624
0,0,2,0,0,1,0,2,2,border_stone,20p,sav_014,Border Stone 6,23,0,18,1,runtime,world_decor,535,415
0,0,1,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 6,70,0,18,2,runtime,world_decor,679,415
0,0,0,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 6,124,0,18,3,runtime,world_decor,258,227
0,0,1,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 6,68,0,18,4,runtime,world_decor,452,369
0,0,2,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 6,83,0,18,5,runtime,world_decor,420,89
0,0,2,0,0,0,0,1,0,border_stone,20p,sav_014,Border Stone 6,49,0,18,6,runtime,world_decor,214,469
0,0,1,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 6,91,0,18,7,runtime,world_decor,409,536
0,0,2,0,0,0,0,1,0,border_stone,20p,sav_014,Border Stone 6,42,0,18,8,runtime,world_decor,591,196
0,0,0,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 6,113,0,18,9,runtime,world_decor,124,386
0,0,0,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 6,119,0,18,10,runtime,world_decor,277,137
0,0,2,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 6,51,0,18,11,runtime,world_decor,190,545
0,0,1,0,0,0,0,1,0,border_stone,20p,sav_014,Border Stone 6,46,0,18,12,runtime,world_decor,93,171
0,0,2,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 6,97,0,18,13,runtime,world_decor,512,327
0,0,3,0,0,0,0,1,1,border_stone,20p,sav_014,Border Stone 6,34,0,18,14,runtime,world_decor,653,272
0,0,1,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 6,65,0,18,15,runtime,world_decor,666,683
0,0,0,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 6,107,0,18,16,runtime,world_decor,494,540
0,0,2,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 6,57,0,18,17,runtime,world_decor,265,388
0,0,2,0,0,0,0,1,0,border_stone,20p,sav_014,Border Stone 6,46,0,18,18,runtime,world_decor,429,667
0,0,0,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 6,111,0,18,19,runtime,world_decor,515,148
0,0,1,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 6,92,0,18,20,runtime,world_decor,472,624
0,0,4,0,0,0,0,2,0,border_stone,20p,sav_014,Border Stone 7,34,0,19,1,runtime,world_decor,535,415
0,0,1,0,0,1,0,1,1,border_stone,20p,sav_014,Border Stone 7,17,0,19,2,runtime,world_decor,679,415
0,0,0,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 7,118,0,19,3,runtime,world_decor,258,227
0,0,5,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 7,51,0,19,4,runtime,world_decor,452,369
0,0,3,0,0,1,0,1,1,border_stone,20p,sav_014,Border Stone 7,22,0,19,5,runtime,world_decor,420,89
0,0,1,0,0,1,0,1,1,border_stone,20p,sav_014,Border Stone 7,17,0,19,6,runtime,world_decor,214,469
0,0,1,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 7,93,0,19,7,runtime,world_decor,409,536
0,0,1,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 7,53,0,19,8,runtime,world_decor,591,196
0,0,3,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 7,89,0,19,9,runtime,world_decor,124,386
0,0,1,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 7,92,0,19,10,runtime,world_decor,277,137
0,0,2,1,0,1,0,1,1,border_stone,20p,sav_014,Border Stone 7,14,0,19,11,runtime,world_decor,190,545
0,0,1,0,0,1,0,1,1,border_stone,20p,sav_014,Border Stone 7,17,0,19,12,runtime,world_decor,93,171
0,0,2,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 7,65,0,19,13,runtime,world_decor,512,327
0,0,1,0,0,0,0,1,0,border_stone,20p,sav_014,Border Stone 7,36,0,19,14,runtime,world_decor,653,272
0,0,1,0,0,1,0,1,1,border_stone,20p,sav_014,Border Stone 7,15,0,19,15,runtime,world_decor,666,683
0,0,0,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 7,120,0,19,16,runtime,world_decor,494,540
0,0,0,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 7,109,0,19,17,runtime,world_decor,265,388
0,0,1,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 7,60,0,19,18,runtime,world_decor,429,667
0,0,2,0,0,0,0,1,0,border_stone,20p,sav_014,Border Stone 7,39,0,19,19,runtime,world_decor,515,148
0,0,1,0,0,0,0,1,0,border_stone,20p,sav_014,Border Stone 7,42,0,19,20,runtime,world_decor,472,624
0,0,0,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 8,135,0,20,1,runtime,world_decor,535,415
0,0,3,0,0,0,0,2,1,border_stone,20p,sav_014,Border Stone 8,32,0,20,2,runtime,world_decor,679,415
0,0,3,0,0,0,0,1,0,border_stone,20p,sav_014,Border Stone 8,41,0,20,3,runtime,world_decor,258,227
0,0,0,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 8,120,0,20,4,runtime,world_decor,452,369
0,0,0,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 8,163,0,20,5,runtime,world_decor,420,89
0,0,3,0,0,0,0,2,0,border_stone,20p,sav_014,Border Stone 8,48,0,20,6,runtime,world_decor,214,469
0,0,4,0,0,0,0,1,0,border_stone,20p,sav_014,Border Stone 8,50,0,20,7,runtime,world_decor,409,536
0,0,2,0,0,0,0,2,1,border_stone,20p,sav_014,Border Stone 8,34,0,20,8,runtime,world_decor,591,196
0,0,4,0,0,1,0,1,1,border_stone,20p,sav_014,Border Stone 8,23,0,20,9,runtime,world_decor,124,386
0,0,3,0,0,0,0,1,1,border_stone,20p,sav_014,Border Stone 8,30,0,20,10,runtime,world_decor,277,137
0,0,2,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 8,53,0,20,11,runtime,world_decor,190,545
0,0,1,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 8,72,0,20,12,runtime,world_decor,93,171
0,0,0,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 8,118,0,20,13,runtime,world_decor,512,327
0,0,2,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 8,78,0,20,14,runtime,world_decor,653,272
0,0,0,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 8,116,0,20,15,runtime,world_decor,666,683
0,0,3,0,0,0,0,1,0,border_stone,20p,sav_014,Border Stone 8,39,0,20,16,runtime,world_decor,494,540
0,0,2,0,0,0,0,1,1,border_stone,20p,sav_014,Border Stone 8,32,0,20,17,runtime,world_decor,265,388
0,0,2,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 8,67,0,20,18,runtime,world_decor,429,667
0,0,2,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 8,68,0,20,19,runtime,world_decor,515,148
0,0,1,0,0,0,0,0,0,border_stone,20p,sav_014,Border Stone 8,61,0,20,20,runtime,world_decor,472,624
0,0,1,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 1,58,0,21,1,runtime,world_decor,535,415
0,0,1,0,0,0,0,1,0,small_stone,20p,sav_014,Small Stone 1,44,0,21,2,runtime,world_decor,679,415
0,0,9,0,0,2,0,5,2,small_stone,20p,sav_014,Small Stone 1,21,0,21,3,runtime,world_decor,258,227
0,0,1,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 1,71,0,21,4,runtime,world_decor,452,369
0,0,1,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 1,51,0,21,5,runtime,world_decor,420,89
0,0,2,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 1,67,0,21,6,runtime,world_decor,214,469
0,0,2,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 1,72,0,21,7,runtime,world_decor,409,536
0,0,3,0,0,0,0,1,1,small_stone,20p,sav_014,Small Stone 1,30,0,21,8,runtime,world_decor,591,196
0,0,3,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 1,72,0,21,9,runtime,world_decor,124,386
0,0,4,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 1,76,0,21,10,runtime,world_decor,277,137
0,0,1,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 1,93,0,21,11,runtime,world_decor,190,545
0,0,4,0,0,1,0,2,1,small_stone,20p,sav_014,Small Stone 1,18,0,21,12,runtime,world_decor,93,171
0,0,1,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 1,58,0,21,13,runtime,world_decor,512,327
0,0,0,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 1,103,0,21,14,runtime,world_decor,653,272
0,0,0,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 1,102,0,21,15,runtime,world_decor,666,683
0,0,3,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 1,55,0,21,16,runtime,world_decor,494,540
0,0,2,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 1,66,0,21,17,runtime,world_decor,265,388
0,0,1,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 1,94,0,21,18,runtime,world_decor,429,667
0,0,3,0,0,1,0,3,2,small_stone,20p,sav_014,Small Stone 1,25,0,21,19,runtime,world_decor,515,148
0,0,1,0,0,1,0,1,1,small_stone,20p,sav_014,Small Stone 1,16,0,21,20,runtime,world_decor,472,624
0,0,1,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 2,70,0,22,1,runtime,world_decor,535,415
0,0,2,0,0,1,0,2,1,small_stone,20p,sav_014,Small Stone 2,19,0,22,2,runtime,world_decor,679,415
0,0,2,0,0,0,0,1,0,small_stone,20p,sav_014,Small Stone 2,47,0,22,3,runtime,world_decor,258,227
0,0,1,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 2,95,0,22,4,runtime,world_decor,452,369
0,0,1,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 2,59,0,22,5,runtime,world_decor,420,89
0,0,1,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 2,68,0,22,6,runtime,world_decor,214,469
0,0,4,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 2,52,0,22,7,runtime,world_decor,409,536
0,0,2,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 2,81,0,22,8,runtime,world_decor,591,196
0,0,3,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 2,58,0,22,9,runtime,world_decor,124,386
0,0,3,0,0,1,0,2,1,small_stone,20p,sav_014,Small Stone 2,24,0,22,10,runtime,world_decor,277,137
0,0,1,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 2,88,0,22,11,runtime,world_decor,190,545
0,0,2,0,0,1,0,1,1,small_stone,20p,sav_014,Small Stone 2,20,0,22,12,runtime,world_decor,93,171
0,0,4,0,0,0,0,2,1,small_stone,20p,sav_014,Small Stone 2,29,0,22,13,runtime,world_decor,512,327
0,0,4,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 2,60,0,22,14,runtime,world_decor,653,272
0,0,3,0,0,0,0,2,0,small_stone,20p,sav_014,Small Stone 2,35,0,22,15,runtime,world_decor,666,683
0,0,3,0,0,1,0,2,1,small_stone,20p,sav_014,Small Stone 2,21,0,22,16,runtime,world_decor,494,540
0,0,0,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 2,119,0,22,17,runtime,world_decor,265,388
0,0,1,0,0,0,0,1,0,small_stone,20p,sav_014,Small Stone 2,48,0,22,18,runtime,world_decor,429,667
0,0,1,0,0,0,0,1,0,small_stone,20p,sav_014,Small Stone 2,39,0,22,19,runtime,world_decor,515,148
0,0,2,0,0,0,0,1,0,small_stone,20p,sav_014,Small Stone 2,38,0,22,20,runtime,world_decor,472,624
0,0,1,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 3,73,0,23,1,runtime,world_decor,535,415
0,0,1,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 3,76,0,23,2,runtime,world_decor,679,415
0,0,4,0,0,0,0,1,1,small_stone,20p,sav_014,Small Stone 3,26,0,23,3,runtime,world_decor,258,227
0,0,0,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 3,108,0,23,4,runtime,world_decor,452,369
0,0,0,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 3,151,0,23,5,runtime,world_decor,420,89
0,1,1,1,0,1,1,1,1,small_stone,20p,sav_014,Small Stone 3,5,0,23,6,runtime,world_decor,214,469
0,0,4,0,0,0,0,2,0,small_stone,20p,sav_014,Small Stone 3,38,0,23,7,runtime,world_decor,409,536
0,0,1,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 3,87,0,23,8,runtime,world_decor,591,196
0,0,1,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 3,95,0,23,9,runtime,world_decor,124,386
0,0,3,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 3,61,0,23,10,runtime,world_decor,277,137
0,0,0,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 3,105,0,23,11,runtime,world_decor,190,545
0,0,2,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 3,51,0,23,12,runtime,world_decor,93,171
0,0,1,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 3,68,0,23,13,runtime,world_decor,512,327
0,0,1,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 3,67,0,23,14,runtime,world_decor,653,272
0,0,2,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 3,52,0,23,15,runtime,world_decor,666,683
0,0,4,0,0,0,0,1,1,small_stone,20p,sav_014,Small Stone 3,34,0,23,16,runtime,world_decor,494,540
0,0,1,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 3,51,0,23,17,runtime,world_decor,265,388
0,0,1,0,0,0,0,1,0,small_stone,20p,sav_014,Small Stone 3,40,0,23,18,runtime,world_decor,429,667
0,0,0,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 3,115,0,23,19,runtime,world_decor,515,148
0,0,2,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 3,77,0,23,20,runtime,world_decor,472,624
0,0,0,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 4,117,0,24,1,runtime,world_decor,535,415
0,0,1,0,0,0,0,1,0,small_stone,20p,sav_014,Small Stone 4,48,0,24,2,runtime,world_decor,679,415
0,0,2,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 4,65,0,24,3,runtime,world_decor,258,227
0,0,0,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 4,121,0,24,4,runtime,world_decor,452,369
0,0,1,0,0,0,0,1,0,small_stone,20p,sav_014,Small Stone 4,40,0,24,5,runtime,world_decor,420,89
0,0,1,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 4,85,0,24,6,runtime,world_decor,214,469
0,0,5,0,0,1,0,2,1,small_stone,20p,sav_014,Small Stone 4,23,0,24,7,runtime,world_decor,409,536
0,0,1,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 4,64,0,24,8,runtime,world_decor,591,196
0,0,1,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 4,54,0,24,9,runtime,world_decor,124,386
0,0,1,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 4,58,0,24,10,runtime,world_decor,277,137
0,0,2,0,0,0,0,1,1,small_stone,20p,sav_014,Small Stone 4,38,0,24,11,runtime,world_decor,190,545
0,0,1,0,0,0,0,1,0,small_stone,20p,sav_014,Small Stone 4,43,0,24,12,runtime,world_decor,93,171
0,0,3,0,0,0,0,2,2,small_stone,20p,sav_014,Small Stone 4,29,0,24,13,runtime,world_decor,512,327
0,0,1,0,0,0,0,1,0,small_stone,20p,sav_014,Small Stone 4,45,0,24,14,runtime,world_decor,653,272
0,0,3,0,0,1,0,3,1,small_stone,20p,sav_014,Small Stone 4,22,0,24,15,runtime,world_decor,666,683
0,0,1,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 4,98,0,24,16,runtime,world_decor,494,540
0,0,1,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 4,100,0,24,17,runtime,world_decor,265,388
0,0,2,1,0,1,0,1,1,small_stone,20p,sav_014,Small Stone 4,13,0,24,18,runtime,world_decor,429,667
0,0,3,0,0,1,0,1,1,small_stone,20p,sav_014,Small Stone 4,19,0,24,19,runtime,world_decor,515,148
0,0,4,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 4,64,0,24,20,runtime,world_decor,472,624
0,0,1,0,0,0,0,1,0,small_stone,20p,sav_014,Small Stone 5,49,0,25,1,runtime,world_decor,535,415
0,0,3,0,0,0,0,1,0,small_stone,20p,sav_014,Small Stone 5,35,0,25,2,runtime,world_decor,679,415
0,0,1,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 5,60,0,25,3,runtime,world_decor,258,227
0,0,0,0,0,0,0,0,0,small_stone,20p,sav_014,Small Stone 5,105,0,25,4,runtime,world_decor,452,369
