byte9_nonzero,byte9_zero,cells,coords_count,family,group,map_id,name,object_id,pct_map,representation,role,terrain_counts
0,30,30,30,small_stone,20p,sav_014,Small Stone 1,21,0.005086,static,world_decor,"{""16"": 30}"
0,35,35,35,small_stone,20p,sav_014,Small Stone 2,22,0.005934,static,world_decor,"{""16"": 35}"
0,27,27,27,small_stone,20p,sav_014,Small Stone 3,23,0.004578,static,world_decor,"{""16"": 27}"
1,29,30,30,small_stone,20p,sav_014,Small Stone 4,24,0.005086,static,world_decor,"{""16"": 30}"
0,18,18,18,small_stone,20p,sav_014,Small Stone 5,25,0.003052,static,world_decor,"{""16"": 18}"
0,34,34,34,small_stone,20p,sav_014,Small Stone 6,26,0.005764,static,world_decor,"{""16"": 34}"
1,34,35,35,small_stone,20p,sav_014,Small Stone 7,27,0.005934,static,world_decor,"{""16"": 35}"
2,26,28,28,small_stone,20p,sav_014,Small Stone 8,28,0.004747,static,world_decor,"{""16"": 28}"
0,1,1,1,wreck,20p,sav_014,Wreck 1,29,0.00017,static,world_decor,"{""48"": 1}"
0,1,1,1,wreck,20p,sav_014,Wreck 2,30,0.00017,static,world_decor,"{""48"": 1}"
0,1,1,1,wreck,20p,sav_014,Wreck 4,32,0.00017,static,world_decor,"{""48"": 1}"
0,1,1,1,wreck,20p,sav_014,Wreck 5,33,0.00017,static,world_decor,"{""48"": 1}"
0,26,26,26,grave,20p,sav_014,Grave,34,0.004408,static,world_decor,"{""16"": 26}"
0,38,38,38,small_plant,20p,sav_014,Small Plant 1,35,0.006443,static,world_decor,"{""16"": 38}"
0,30,30,30,small_plant,20p,sav_014,Small Plant 2,36,0.005086,static,world_decor,"{""16"": 30}"
2,33,35,35,small_plant,20p,sav_014,Small Plant 3,37,0.005934,static,world_decor,"{""16"": 34, ""28"": 1}"
0,25,25,25,toadstool,20p,sav_014,Toadstool 1,38,0.004239,static,world_decor,"{""16"": 25}"
1,28,29,29,toadstool,20p,sav_014,Toadstool 2,39,0.004917,static,world_decor,"{""16"": 29}"
2,24,26,26,toadstool,20p,sav_014,Toadstool 3,40,0.004408,static,world_decor,"{""16"": 26}"
1,23,24,24,stump,20p,sav_014,Tree Stump 1,41,0.004069,static,world_decor,"{""16"": 24}"
3,40,43,43,stump,20p,sav_014,Tree Stump 2,42,0.00729,static,world_decor,"{""16"": 43}"
0,1,1,1,dead_tree,20p,sav_014,Dead Tree 1,43,0.00017,static,world_decor,"{""64"": 1}"
0,2,2,2,dead_tree,20p,sav_014,Dead Tree 2,44,0.000339,static,world_decor,"{""64"": 2}"
0,7,7,7,cactus,20p,sav_014,Cactus 1,45,0.001187,static,world_decor,"{""64"": 7}"
0,7,7,7,cactus,20p,sav_014,Cactus 2,46,0.001187,static,world_decor,"{""64"": 7}"
0,8,8,8,cactus,20p,sav_014,Cactus 3,47,0.001356,static,world_decor,"{""64"": 8}"
0,6,6,6,cactus,20p,sav_014,Cactus 4,48,0.001017,static,world_decor,"{""64"": 6}"
0,4,4,4,skeleton,20p,sav_014,Skeleton,49,0.000678,static,world_decor,"{""64"": 4}"
0,25,25,25,small_flower,20p,sav_014,Small Flower 1,50,0.004239,static,world_decor,"{""16"": 25}"
1,25,26,26,small_flower,20p,sav_014,Small Flower 2,51,0.004408,static,world_decor,"{""16"": 26}"
1,32,33,33,small_flower,20p,sav_014,Small Flower 3,52,0.005595,static,world_decor,"{""16"": 33}"
2,25,27,27,small_bush,20p,sav_014,Small Bush 1,53,0.004578,static,world_decor,"{""16"": 27}"
0,19,19,19,small_bush,20p,sav_014,Small Bush 2,54,0.003221,static,world_decor,"{""16"": 19}"
1,32,33,33,small_bush,20p,sav_014,Small Bush 3,55,0.005595,static,world_decor,"{""16"": 33}"
1,29,30,30,small_bush,20p,sav_014,Small Bush 4,56,0.005086,static,world_decor,"{""16"": 30}"
1,34,35,35,bush,20p,sav_014,Bush 1,57,0.005934,static,world_decor,"{""16"": 35}"
0,27,27,27,bush,20p,sav_014,Bush 2,58,0.004578,static,world_decor,"{""16"": 27}"
0,30,30,30,bush,20p,sav_014,Bush 3,59,0.005086,static,world_decor,"{""16"": 30}"
0,30,30,30,bush,20p,sav_014,Bush 4,60,0.005086,static,world_decor,"{""16"": 30}"
2,34,36,36,bush,20p,sav_014,Bush 5,61,0.006104,static,world_decor,"{""16"": 36}"
6,227,233,233,adult_tree,20p,sav_014,Birch 1,68,0.039503,static,world_decor,"{""16"": 229, ""17"": 2, ""23"": 1, ""24"": 1}"
3,231,234,234,adult_tree,20p,sav_014,Birch 2,69,0.039673,static,world_decor,"{""16"": 232, ""24"": 2}"
2,221,223,223,adult_tree,20p,sav_014,Elm 1,70,0.037808,static,world_decor,"{""16"": 219, ""17"": 2, ""20"": 2}"
1,186,187,187,adult_tree,20p,sav_014,Elm 2,71,0.031704,static,world_decor,"{""16"": 185, ""24"": 2}"
15,195,210,210,adult_tree,20p,sav_014,Oak,72,0.035604,static,world_decor,"{""16"": 208, ""17"": 1, ""23"": 1}"
11,213,224,224,adult_tree,20p,sav_014,Adult Tree 6,73,0.037977,static,world_decor,"{""16"": 223, ""24"": 1}"
6,188,194,194,adult_tree,20p,sav_014,Adult Tree 7,74,0.032891,static,world_decor,"{""16"": 194}"
6,188,194,194,adult_tree,20p,sav_014,Adult Tree 8,75,0.032891,static,world_decor,"{""16"": 194}"
2,184,186,186,adult_tree,20p,sav_014,Adult Tree 9,76,0.031535,static,world_decor,"{""16"": 186}"
3,178,181,181,adult_tree,20p,sav_014,Adult Tree 10,77,0.030687,static,world_decor,"{""16"": 181}"
0,10,10,10,palm,20p,sav_014,Palm 1,78,0.001695,static,world_decor,"{""64"": 10}"
0,12,12,12,palm,20p,sav_014,Palm 2,79,0.002035,static,world_decor,"{""64"": 12}"
9,341,350,350,adult_tree,20p,sav_014,Adult Tree 13,80,0.05934,static,world_decor,"{""16"": 350}"
10,314,324,324,adult_tree,20p,sav_014,Adult Tree 14,81,0.054932,static,world_decor,"{""16"": 324}"
3,142,145,145,building_stone,20p,sav_014,Building Stone 1,115,0.024584,static,world_decor,"{""16"": 145}"
5,114,119,119,building_stone,20p,sav_014,Building Stone 2,116,0.020176,static,world_decor,"{""16"": 119}"
4,130,134,134,building_stone,20p,sav_014,Building Stone 3,117,0.022719,static,world_decor,"{""16"": 134}"
4,154,158,158,building_stone,20p,sav_014,Building Stone 4,118,0.026788,static,world_decor,"{""16"": 158}"
3,141,144,144,building_stone,20p,sav_014,Building Stone 5,119,0.024414,static,world_decor,"{""16"": 144}"
5,145,150,150,building_stone,20p,sav_014,Building Stone 6,120,0.025431,static,world_decor,"{""16"": 150}"
3,101,104,104,building_stone,20p,sav_014,Building Stone 7,121,0.017632,static,world_decor,"{""16"": 104}"
3,123,126,126,building_stone,20p,sav_014,Building Stone 8,122,0.021362,static,world_decor,"{""16"": 126}"
2,142,144,144,building_stone,20p,sav_014,Building Stone 9,123,0.024414,static,world_decor,"{""16"": 144}"
3,129,132,132,building_stone,20p,sav_014,Building Stone 10,124,0.02238,static,world_decor,"{""16"": 132}"
4,126,130,130,building_stone,20p,sav_014,Building Stone 11,125,0.02204,static,world_decor,"{""16"": 130}"
2,137,139,139,building_stone,20p,sav_014,Building Stone 12,126,0.023566,static,world_decor,"{""16"": 139}"
1,14,15,15,building_stone,20p,sav_014,Building Stone 13,127,0.002543,static,world_decor,"{""16"": 15}"
0,34,34,34,big_stone,20p,sav_014,Big Stone 1,1,0.005764,runtime,world_decor,"{""16"": 34}"
0,38,38,38,big_stone,20p,sav_014,Big Stone 2,2,0.006443,runtime,world_decor,"{""16"": 38}"
1,29,30,30,big_stone,20p,sav_014,Big Stone 3,3,0.005086,runtime,world_decor,"{""16"": 30}"
3,29,32,32,big_stone,20p,sav_014,Big Stone 4,4,0.005425,runtime,world_decor,"{""16"": 32}"
0,27,27,27,big_stone,20p,sav_014,Big Stone 5,5,0.004578,runtime,world_decor,"{""16"": 27}"
0,33,33,33,big_stone,20p,sav_014,Big Stone 6,6,0.005595,runtime,world_decor,"{""16"": 33}"
2,38,40,40,big_stone,20p,sav_014,Big Stone 7,7,0.006782,runtime,world_decor,"{""16"": 40}"
0,32,32,32,big_stone,20p,sav_014,Big Stone 8,8,0.005425,runtime,world_decor,"{""16"": 32}"
2,29,31,31,decorative_stone,20p,sav_014,Decorative Stone 1,9,0.005256,runtime,world_decor,"{""16"": 31}"
0,36,36,36,decorative_stone,20p,sav_014,Decorative Stone 2,10,0.006104,runtime,world_decor,"{""16"": 36}"
2,26,28,28,decorative_stone,20p,sav_014,Decorative Stone 3,11,0.004747,runtime,world_decor,"{""16"": 28}"
1,31,32,32,decorative_stone,20p,sav_014,Decorative Stone 4,12,0.005425,runtime,world_decor,"{""16"": 32}"
2,30,32,32,border_stone,20p,sav_014,Border Stone 1,13,0.005425,runtime,world_decor,"{""16"": 32}"
1,30,31,31,border_stone,20p,sav_014,Border Stone 2,14,0.005256,runtime,world_decor,"{""16"": 31}"
1,36,37,37,border_stone,20p,sav_014,Border Stone 3,15,0.006273,runtime,world_decor,"{""16"": 37}"
2,24,26,26,border_stone,20p,sav_014,Border Stone 4,16,0.004408,runtime,world_decor,"{""16"": 26}"
0,30,30,30,border_stone,20p,sav_014,Border Stone 5,17,0.005086,runtime,world_decor,"{""16"": 30}"
3,24,27,27,border_stone,20p,sav_014,Border Stone 6,18,0.004578,runtime,world_decor,"{""16"": 27}"
2,24,26,26,border_stone,20p,sav_014,Border Stone 7,19,0.004408,runtime,world_decor,"{""16"": 26}"
0,30,30,30,border_stone,20p,sav_014,Border Stone 8,20,0.005086,runtime,world_decor,"{""16"": 30}"
0,30,30,30,small_stone,20p,sav_014,Small Stone 1,21,0.005086,runtime,world_decor,"{""16"": 30}"
0,35,35,35,small_stone,20p,sav_014,Small Stone 2,22,0.005934,runtime,world_decor,"{""16"": 35}"
0,27,27,27,small_stone,20p,sav_014,Small Stone 3,23,0.004578,runtime,world_decor,"{""16"": 27}"
1,28,29,29,small_stone,20p,sav_014,Small Stone 4,24,0.004917,runtime,world_decor,"{""16"": 29}"
0,18,18,18,small_stone,20p,sav_014,Small Stone 5,25,0.003052,runtime,world_decor,"{""16"": 18}"
0,34,34,34,small_stone,20p,sav_014,Small Stone 6,26,0.005764,runtime,world_decor,"{""16"": 34}"
1,33,34,34,small_stone,20p,sav_014,Small Stone 7,27,0.005764,runtime,world_decor,"{""16"": 34}"
2,26,28,28,small_stone,20p,sav_014,Small Stone 8,28,0.004747,runtime,world_decor,"{""16"": 28}"
0,1,1,1,wreck,20p,sav_014,Wreck 1,29,0.00017,runtime,world_decor,"{""48"": 1}"
0,1,1,1,wreck,20p,sav_014,Wreck 2,30,0.00017,runtime,world_decor,"{""48"": 1}"
0,1,1,1,wreck,20p,sav_014,Wreck 4,32,0.00017,runtime,world_decor,"{""48"": 1}"
0,1,1,1,wreck,20p,sav_014,Wreck 5,33,0.00017,runtime,world_decor,"{""48"": 1}"
0,26,26,26,grave,20p,sav_014,Grave,34,0.004408,runtime,world_decor,"{""16"": 26}"
0,38,38,38,small_plant,20p,sav_014,Small Plant 1,35,0.006443,runtime,world_decor,"{""16"": 38}"
0,30,30,30,small_plant,20p,sav_014,Small Plant 2,36,0.005086,runtime,world_decor,"{""16"": 30}"
2,32,34,34,small_plant,20p,sav_014,Small Plant 3,37,0.005764,runtime,world_decor,"{""16"": 33, ""28"": 1}"
0,25,25,25,toadstool,20p,sav_014,Toadstool 1,38,0.004239,runtime,world_decor,"{""16"": 25}"
1,28,29,29,toadstool,20p,sav_014,Toadstool 2,39,0.004917,runtime,world_decor,"{""16"": 29}"
2,24,26,26,toadstool,20p,sav_014,Toadstool 3,40,0.004408,runtime,world_decor,"{""16"": 26}"
1,23,24,24,stump,20p,sav_014,Tree Stump 1,41,0.004069,runtime,world_decor,"{""16"": 24}"
3,40,43,43,stump,20p,sav_014,Tree Stump 2,42,0.00729,runtime,world_decor,"{""16"": 43}"
0,1,1,1,dead_tree,20p,sav_014,Dead Tree 1,43,0.00017,runtime,world_decor,"{""64"": 1}"
0,2,2,2,dead_tree,20p,sav_014,Dead Tree 2,44,0.000339,runtime,world_decor,"{""64"": 2}"
0,7,7,7,cactus,20p,sav_014,Cactus 1,45,0.001187,runtime,world_decor,"{""64"": 7}"
0,7,7,7,cactus,20p,sav_014,Cactus 2,46,0.001187,runtime,world_decor,"{""64"": 7}"
0,8,8,8,cactus,20p,sav_014,Cactus 3,47,0.001356,runtime,world_decor,"{""64"": 8}"
0,6,6,6,cactus,20p,sav_014,Cactus 4,48,0.001017,runtime,world_decor,"{""64"": 6}"
0,4,4,4,skeleton,20p,sav_014,Skeleton,49,0.000678,runtime,world_decor,"{""64"": 4}"
0,25,25,25,small_flower,20p,sav_014,Small Flower 1,50,0.004239,runtime,world_decor,"{""16"": 25}"
1,23,24,24,small_flower,20p,sav_014,Small Flower 2,51,0.004069,runtime,world_decor,"{""16"": 24}"
1,32,33,33,small_flower,20p,sav_014,Small Flower 3,52,0.005595,runtime,world_decor,"{""16"": 33}"
2,25,27,27,small_bush,20p,sav_014,Small Bush 1,53,0.004578,runtime,world_decor,"{""16"": 27}"
0,19,19,19,small_bush,20p,sav_014,Small Bush 2,54,0.003221,runtime,world_decor,"{""16"": 19}"
1,32,33,33,small_bush,20p,sav_014,Small Bush 3,55,0.005595,runtime,world_decor,"{""16"": 33}"
1,29,30,30,small_bush,20p,sav_014,Small Bush 4,56,0.005086,runtime,world_decor,"{""16"": 30}"
1,34,35,35,bush,20p,sav_014,Bush 1,57,0.005934,runtime,world_decor,"{""16"": 35}"
0,27,27,27,bush,20p,sav_014,Bush 2,58,0.004578,runtime,world_decor,"{""16"": 27}"
0,30,30,30,bush,20p,sav_014,Bush 3,59,0.005086,runtime,world_decor,"{""16"": 30}"
0,30,30,30,bush,20p,sav_014,Bush 4,60,0.005086,runtime,world_decor,"{""16"": 30}"
2,34,36,36,bush,20p,sav_014,Bush 5,61,0.006104,runtime,world_decor,"{""16"": 36}"
6,227,233,233,adult_tree,20p,sav_014,Birch 1,68,0.039503,runtime,world_decor,"{""16"": 229, ""17"": 2, ""23"": 1, ""24"": 1}"
3,231,234,234,adult_tree,20p,sav_014,Birch 2,69,0.039673,runtime,world_decor,"{""16"": 232, ""24"": 2}"
2,221,223,223,adult_tree,20p,sav_014,Elm 1,70,0.037808,runtime,world_decor,"{""16"": 219, ""17"": 2, ""20"": 2}"
1,186,187,187,adult_tree,20p,sav_014,Elm 2,71,0.031704,runtime,world_decor,"{""16"": 185, ""24"": 2}"
15,195,210,210,adult_tree,20p,sav_014,Oak,72,0.035604,runtime,world_decor,"{""16"": 208, ""17"": 1, ""23"": 1}"
11,213,224,224,adult_tree,20p,sav_014,Adult Tree 6,73,0.037977,runtime,world_decor,"{""16"": 223, ""24"": 1}"
6,188,194,194,adult_tree,20p,sav_014,Adult Tree 7,74,0.032891,runtime,world_decor,"{""16"": 194}"
6,188,194,194,adult_tree,20p,sav_014,Adult Tree 8,75,0.032891,runtime,world_decor,"{""16"": 194}"
2,184,186,186,adult_tree,20p,sav_014,Adult Tree 9,76,0.031535,runtime,world_decor,"{""16"": 186}"
3,178,181,181,adult_tree,20p,sav_014,Adult Tree 10,77,0.030687,runtime,world_decor,"{""16"": 181}"
0,10,10,10,palm,20p,sav_014,Palm 1,78,0.001695,runtime,world_decor,"{""64"": 10}"
0,12,12,12,palm,20p,sav_014,Palm 2,79,0.002035,runtime,world_decor,"{""64"": 12}"
9,341,350,350,adult_tree,20p,sav_014,Adult Tree 13,80,0.05934,runtime,world_decor,"{""16"": 350}"
10,314,324,324,adult_tree,20p,sav_014,Adult Tree 14,81,0.054932,runtime,world_decor,"{""16"": 324}"
0,43,43,43,reef,20p,sav_014,Reef 2,112,0.00729,runtime,world_decor,"{""16"": 37, ""19"": 1, ""24"": 5}"
0,258,258,258,reef,20p,sav_014,Reef 3,113,0.043742,runtime,world_decor,"{""145"": 1, ""16"": 232, ""19"": 1, ""23"": 1, ""24"": 23}"
3,142,145,145,building_stone,20p,sav_014,Building Stone 1,115,0.024584,runtime,world_decor,"{""16"": 145}"
5,114,119,119,building_stone,20p,sav_014,Building Stone 2,116,0.020176,runtime,world_decor,"{""16"": 119}"
4,130,134,134,building_stone,20p,sav_014,Building Stone 3,117,0.022719,runtime,world_decor,"{""16"": 134}"
4,154,158,158,building_stone,20p,sav_014,Building Stone 4,118,0.026788,runtime,world_decor,"{""16"": 158}"
3,141,144,144,building_stone,20p,sav_014,Building Stone 5,119,0.024414,runtime,world_decor,"{""16"": 144}"
5,145,150,150,building_stone,20p,sav_014,Building Stone 6,120,0.025431,runtime,world_decor,"{""16"": 150}"
3,101,104,104,building_stone,20p,sav_014,Building Stone 7,121,0.017632,runtime,world_decor,"{""16"": 104}"
3,123,126,126,building_stone,20p,sav_014,Building Stone 8,122,0.021362,runtime,world_decor,"{""16"": 126}"
2,142,144,144,building_stone,20p,sav_014,Building Stone 9,123,0.024414,runtime,world_decor,"{""16"": 144}"
3,129,132,132,building_stone,20p,sav_014,Building Stone 10,124,0.02238,runtime,world_decor,"{""16"": 132}"
4,126,130,130,building_stone,20p,sav_014,Building Stone 11,125,0.02204,runtime,world_decor,"{""16"": 130}"
2,137,139,139,building_stone,20p,sav_014,Building Stone 12,126,0.023566,runtime,world_decor,"{""16"": 139}"
1,14,15,15,building_stone,20p,sav_014,Building Stone 13,127,0.002543,runtime,world_decor,"{""16"": 15}"
16,4,20,20,territory_marker,20p,sav_014,Red flag,255,0.003391,runtime,runtime_overlay,"{""16"": 2, ""28"": 18}"
0,29,29,29,big_stone,20p,sav_015,Big Stone 1,1,0.004917,static,world_decor,"{""16"": 29}"
3,16,19,19,big_stone,20p,sav_015,Big Stone 2,2,0.003221,static,world_decor,"{""16"": 19}"
1,33,34,34,big_stone,20p,sav_015,Big Stone 3,3,0.005764,static,world_decor,"{""16"": 34}"
1,27,28,28,big_stone,20p,sav_015,Big Stone 4,4,0.004747,static,world_decor,"{""16"": 28}"
0,27,27,27,big_stone,20p,sav_015,Big Stone 5,5,0.004578,static,world_decor,"{""16"": 27}"
0,28,28,28,big_stone,20p,sav_015,Big Stone 6,6,0.004747,static,world_decor,"{""16"": 28}"
1,22,23,23,big_stone,20p,sav_015,Big Stone 7,7,0.003899,static,world_decor,"{""16"": 23}"
0,26,26,26,big_stone,20p,sav_015,Big Stone 8,8,0.004408,static,world_decor,"{""16"": 25, ""28"": 1}"
0,25,25,25,decorative_stone,20p,sav_015,Decorative Stone 1,9,0.004239,static,world_decor,"{""16"": 25}"
2,30,32,32,decorative_stone,20p,sav_015,Decorative Stone 2,10,0.005425,static,world_decor,"{""16"": 31, ""28"": 1}"
1,24,25,25,decorative_stone,20p,sav_015,Decorative Stone 3,11,0.004239,static,world_decor,"{""16"": 25}"
0,20,20,20,decorative_stone,20p,sav_015,Decorative Stone 4,12,0.003391,static,world_decor,"{""16"": 20}"
0,29,29,29,border_stone,20p,sav_015,Border Stone 1,13,0.004917,static,world_decor,"{""16"": 29}"
0,21,21,21,border_stone,20p,sav_015,Border Stone 2,14,0.00356,static,world_decor,"{""16"": 21}"
1,26,27,27,border_stone,20p,sav_015,Border Stone 3,15,0.004578,static,world_decor,"{""16"": 27}"
0,31,31,31,border_stone,20p,sav_015,Border Stone 4,16,0.005256,static,world_decor,"{""16"": 31}"
0,30,30,30,border_stone,20p,sav_015,Border Stone 5,17,0.005086,static,world_decor,"{""16"": 30}"
1,26,27,27,border_stone,20p,sav_015,Border Stone 6,18,0.004578,static,world_decor,"{""16"": 27}"
0,34,34,34,border_stone,20p,sav_015,Border Stone 7,19,0.005764,static,world_decor,"{""16"": 34}"
0,29,29,29,border_stone,20p,sav_015,Border Stone 8,20,0.004917,static,world_decor,"{""16"": 29}"
2,30,32,32,small_stone,20p,sav_015,Small Stone 1,21,0.005425,static,world_decor,"{""16"": 32}"
0,20,20,20,small_stone,20p,sav_015,Small Stone 2,22,0.003391,static,world_decor,"{""16"": 20}"
1,23,24,24,small_stone,20p,sav_015,Small Stone 3,23,0.004069,static,world_decor,"{""16"": 24}"
0,37,37,37,small_stone,20p,sav_015,Small Stone 4,24,0.006273,static,world_decor,"{""16"": 37}"
1,24,25,25,small_stone,20p,sav_015,Small Stone 5,25,0.004239,static,world_decor,"{""16"": 25}"
0,23,23,23,small_stone,20p,sav_015,Small Stone 6,26,0.003899,static,world_decor,"{""16"": 23}"
0,26,26,26,small_stone,20p,sav_015,Small Stone 7,27,0.004408,static,world_decor,"{""16"": 26}"
1,21,22,22,small_stone,20p,sav_015,Small Stone 8,28,0.00373,static,world_decor,"{""16"": 22}"
0,3,3,3,wreck,20p,sav_015,Wreck 1,29,0.000509,static,world_decor,"{""48"": 3}"
0,3,3,3,wreck,20p,sav_015,Wreck 2,30,0.000509,static,world_decor,"{""48"": 3}"
0,1,1,1,wreck,20p,sav_015,Wreck 4,32,0.00017,static,world_decor,"{""48"": 1}"
1,31,32,32,grave,20p,sav_015,Grave,34,0.005425,static,world_decor,"{""16"": 32}"
1,26,27,27,small_plant,20p,sav_015,Small Plant 1,35,0.004578,static,world_decor,"{""16"": 27}"
2,24,26,26,small_plant,20p,sav_015,Small Plant 2,36,0.004408,static,world_decor,"{""16"": 26}"
0,25,25,25,small_plant,20p,sav_015,Small Plant 3,37,0.004239,static,world_decor,"{""16"": 25}"
1,24,25,25,toadstool,20p,sav_015,Toadstool 1,38,0.004239,static,world_decor,"{""16"": 25}"
1,27,28,28,toadstool,20p,sav_015,Toadstool 2,39,0.004747,static,world_decor,"{""16"": 28}"
1,33,34,34,toadstool,20p,sav_015,Toadstool 3,40,0.005764,static,world_decor,"{""16"": 33, ""28"": 1}"
2,28,30,30,stump,20p,sav_015,Tree Stump 1,41,0.005086,static,world_decor,"{""16"": 30}"
0,31,31,31,stump,20p,sav_015,Tree Stump 2,42,0.005256,static,world_decor,"{""16"": 31}"
0,6,6,6,dead_tree,20p,sav_015,Dead Tree 1,43,0.001017,static,world_decor,"{""64"": 6}"
0,3,3,3,dead_tree,20p,sav_015,Dead Tree 2,44,0.000509,static,world_decor,"{""64"": 3}"
0,8,8,8,cactus,20p,sav_015,Cactus 1,45,0.001356,static,world_decor,"{""64"": 8}"
0,5,5,5,cactus,20p,sav_015,Cactus 2,46,0.000848,static,world_decor,"{""64"": 5}"
0,3,3,3,cactus,20p,sav_015,Cactus 3,47,0.000509,static,world_decor,"{""64"": 3}"
0,3,3,3,cactus,20p,sav_015,Cactus 4,48,0.000509,static,world_decor,"{""64"": 3}"
3,4,7,7,skeleton,20p,sav_015,Skeleton,49,0.001187,static,world_decor,"{""64"": 7}"
0,28,28,28,small_flower,20p,sav_015,Small Flower 1,50,0.004747,static,world_decor,"{""16"": 28}"
0,24,24,24,small_flower,20p,sav_015,Small Flower 2,51,0.004069,static,world_decor,"{""16"": 24}"
0,24,24,24,small_flower,20p,sav_015,Small Flower 3,52,0.004069,static,world_decor,"{""16"": 24}"
1,27,28,28,small_bush,20p,sav_015,Small Bush 1,53,0.004747,static,world_decor,"{""16"": 28}"
1,29,30,30,small_bush,20p,sav_015,Small Bush 2,54,0.005086,static,world_decor,"{""16"": 30}"
1,28,29,29,small_bush,20p,sav_015,Small Bush 3,55,0.004917,static,world_decor,"{""16"": 29}"
2,26,28,28,small_bush,20p,sav_015,Small Bush 4,56,0.004747,static,world_decor,"{""16"": 27, ""28"": 1}"
0,26,26,26,bush,20p,sav_015,Bush 1,57,0.004408,static,world_decor,"{""16"": 26}"
0,30,30,30,bush,20p,sav_015,Bush 2,58,0.005086,static,world_decor,"{""16"": 29, ""28"": 1}"
0,25,25,25,bush,20p,sav_015,Bush 3,59,0.004239,static,world_decor,"{""16"": 25}"
0,29,29,29,bush,20p,sav_015,Bush 4,60,0.004917,static,world_decor,"{""16"": 29}"
0,25,25,25,bush,20p,sav_015,Bush 5,61,0.004239,static,world_decor,"{""16"": 25}"
6,217,223,223,adult_tree,20p,sav_015,Birch 1,68,0.037808,static,world_decor,"{""16"": 222, ""21"": 1}"
8,198,206,206,adult_tree,20p,sav_015,Birch 2,69,0.034926,static,world_decor,"{""16"": 205, ""17"": 1}"
5,189,194,194,adult_tree,20p,sav_015,Elm 1,70,0.032891,static,world_decor,"{""16"": 193, ""20"": 1}"
9,200,209,209,adult_tree,20p,sav_015,Elm 2,71,0.035434,static,world_decor,"{""16"": 208, ""21"": 1}"
2,169,171,171,adult_tree,20p,sav_015,Oak,72,0.028992,static,world_decor,"{""16"": 169, ""24"": 2}"
8,180,188,188,adult_tree,20p,sav_015,Adult Tree 6,73,0.031874,static,world_decor,"{""16"": 187, ""24"": 1}"
7,178,185,185,adult_tree,20p,sav_015,Adult Tree 7,74,0.031365,static,world_decor,"{""16"": 185}"
9,163,172,172,adult_tree,20p,sav_015,Adult Tree 8,75,0.029161,static,world_decor,"{""16"": 172}"
3,146,149,149,adult_tree,20p,sav_015,Adult Tree 9,76,0.025262,static,world_decor,"{""16"": 149}"
1,158,159,159,adult_tree,20p,sav_015,Adult Tree 10,77,0.026957,static,world_decor,"{""16"": 159}"
4,15,19,19,palm,20p,sav_015,Palm 1,78,0.003221,static,world_decor,"{""64"": 19}"
0,25,25,25,palm,20p,sav_015,Palm 2,79,0.004239,static,world_decor,"{""64"": 25}"
4,337,341,341,adult_tree,20p,sav_015,Adult Tree 13,80,0.057814,static,world_decor,"{""16"": 341}"
7,326,333,333,adult_tree,20p,sav_015,Adult Tree 14,81,0.056458,static,world_decor,"{""16"": 333}"
0,126,126,126,building_stone,20p,sav_015,Building Stone 1,115,0.021362,static,world_decor,"{""16"": 126}"
1,119,120,120,building_stone,20p,sav_015,Building Stone 2,116,0.020345,static,world_decor,"{""16"": 120}"
0,136,136,136,building_stone,20p,sav_015,Building Stone 3,117,0.023058,static,world_decor,"{""16"": 135, ""24"": 1}"
3,113,116,116,building_stone,20p,sav_015,Building Stone 4,118,0.019667,static,world_decor,"{""16"": 116}"
3,110,113,113,building_stone,20p,sav_015,Building Stone 5,119,0.019158,static,world_decor,"{""16"": 113}"
1,126,127,127,building_stone,20p,sav_015,Building Stone 6,120,0.021532,static,world_decor,"{""16"": 126, ""24"": 1}"
3,122,125,125,building_stone,20p,sav_015,Building Stone 7,121,0.021193,static,world_decor,"{""16"": 124, ""21"": 1}"
4,116,120,120,building_stone,20p,sav_015,Building Stone 8,122,0.020345,static,world_decor,"{""16"": 120}"
1,126,127,127,building_stone,20p,sav_015,Building Stone 9,123,0.021532,static,world_decor,"{""16"": 127}"
1,126,127,127,building_stone,20p,sav_015,Building Stone 10,124,0.021532,static,world_decor,"{""16"": 127}"
1,117,118,118,building_stone,20p,sav_015,Building Stone 11,125,0.020006,static,world_decor,"{""16"": 117, ""24"": 1}"
4,124,128,128,building_stone,20p,sav_015,Building Stone 12,126,0.021701,static,world_decor,"{""16"": 128}"
0,15,15,15,building_stone,20p,sav_015,Building Stone 13,127,0.002543,static,world_decor,"{""16"": 15}"
0,29,29,29,big_stone,20p,sav_015,Big Stone 1,1,0.004917,runtime,world_decor,"{""16"": 29}"
3,16,19,19,big_stone,20p,sav_015,Big Stone 2,2,0.003221,runtime,world_decor,"{""16"": 19}"
1,33,34,34,big_stone,20p,sav_015,Big Stone 3,3,0.005764,runtime,world_decor,"{""16"": 34}"
1,27,28,28,big_stone,20p,sav_015,Big Stone 4,4,0.004747,runtime,world_decor,"{""16"": 28}"
0,27,27,27,big_stone,20p,sav_015,Big Stone 5,5,0.004578,runtime,world_decor,"{""16"": 27}"
0,28,28,28,big_stone,20p,sav_015,Big Stone 6,6,0.004747,runtime,world_decor,"{""16"": 28}"
1,22,23,23,big_stone,20p,sav_015,Big Stone 7,7,0.003899,runtime,world_decor,"{""16"": 23}"
